Catalog ID,MW,Formula,Chemical name,Smiles,Type
Z2768290941,431.4805,C21H22FN3O4S,"5-{2-[4-phenyl-5-(propan-2-yl)-1,3-oxazol-2-yl]pyrrolidine-1-carbonyl}-1H-pyrrole-3-sulfonyl fluoride",CC(C)C=1OC(=NC1C=2C=CC=CC2)C3CCCN3C(=O)C4=CC(=CN4)S(=O)(=O)F,SuFEx
Z4262489062,334.3207,C12H15FN2O6S,"5-{[(2-methyl-1,4-dioxan-2-yl)methyl]carbamoyl}pyridin-3-yl sulfurofluoridate",CC1(CNC(=O)C2=CN=CC(=C2)OS(=O)(=O)F)COCCO1,FS
Z2509427373,563.6398,C21H26FN3O8S3,4-{[5-(morpholine-4-sulfonyl)-2-{[(oxolan-2-yl)methyl]amino}phenyl]sulfamoyl}benzene-1-sulfonyl fluoride,O=S(=O)(F)C=1C=CC(=CC1)S(=O)(=O)NC=2C=C(C=CC2NCC3CCCO3)S(=O)(=O)N4CCOCC4,SuFEx
Z4344308745,313.3478,C13H16FN3O3S,2-[(5-cyano-6-methoxypyridin-3-yl)(cyclopropylmethyl)amino]ethane-1-sulfonyl fluoride,COC=1N=CC(=CC1C#N)N(CCS(=O)(=O)F)CC2CC2,SuFEx
Z2156389063,419.4267,C19H18FN3O5S,"3-{1-[(3,4-dimethoxyphenyl)methyl]-1H-pyrazole-4-amido}benzene-1-sulfonyl fluoride",COC=1C=CC(=CC1OC)CN2C=C(C=N2)C(=O)NC=3C=CC=C(C3)S(=O)(=O)F,SuFEx
Z1708250316,383.378,C13H10FN5O4S2,"3-[4-(1H-1,2,3,4-tetrazol-1-yl)benzenesulfonamido]benzene-1-sulfonyl fluoride",O=S(=O)(F)C=1C=CC=C(C1)NS(=O)(=O)C=2C=CC(=CC2)N3C=NN=N3,SuFEx
Z4607533199,381.4185,C18H20FNO5S,"4-[(6-hydroxy-7-methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-2-yl)methyl]phenyl sulfurofluoridate",COC=1C=C2C(=CC1O)CCN(CC=3C=CC(=CC3)OS(=O)(=O)F)C2C,FS
Z3482529807,446.2913,C16H17BrFN3O4S,"(1-{3-[3-(3-bromophenyl)-1,2,4-oxadiazol-5-yl]propanoyl}pyrrolidin-3-yl)methanesulfonyl fluoride",O=C(CCC1=NC(=NO1)C=2C=CC=C(Br)C2)N3CCC(CS(=O)(=O)F)C3,SuFEx
Z4607560668,331.3631,C13H18FN3O4S,4-[({2-[cyclopropyl(methyl)amino]ethyl}carbamoyl)amino]phenyl sulfurofluoridate,CN(CCNC(=O)NC=1C=CC(=CC1)OS(=O)(=O)F)C2CC2,FS
Z3482544469,405.5112,C15H24FN5O3S2,"2-(1-{2-[(1-cyclopentyl-1H-1,2,3,4-tetrazol-5-yl)sulfanyl]acetyl}piperidin-2-yl)ethane-1-sulfonyl fluoride",O=C(CSC1=NN=NN1C2CCCC2)N3CCCCC3CCS(=O)(=O)F,SuFEx
Z4262561554,334.3207,C12H15FN2O6S,5-[(3-methoxyoxan-4-yl)carbamoyl]pyridin-3-yl sulfurofluoridate,COC1COCCC1NC(=O)C=2C=NC=C(C2)OS(=O)(=O)F,FS
Z4266002191,380.437,C17H21FN4O3S,"6-{[2-(5-cyclobutyl-1,3,4-oxadiazol-2-yl)piperidin-1-yl]methyl}pyridine-2-sulfonyl fluoride",O=S(=O)(F)C=1C=CC=C(CN2CCCCC2C3=NN=C(O3)C4CCC4)N1,SuFEx
Z4246903467,370.4389,C17H23FN2O4S,4-{[(1-cyclopentanecarbonylpyrrolidin-3-yl)amino]methyl}phenyl sulfurofluoridate,O=C(C1CCCC1)N2CCC(C2)NCC=3C=CC(=CC3)OS(=O)(=O)F,FS
Z3282964171,326.3433,C14H15FN2O4S,"3-[2-(1-oxo-1,2-dihydroisoquinolin-2-yl)acetamido]propane-1-sulfonyl fluoride",O=C(CN1C=CC2=CC=CC=C2C1=O)NCCCS(=O)(=O)F,SuFEx
Z4262358285,357.3573,C14H16FN3O5S,4-[1-(3-methoxypropyl)-1H-pyrazole-4-amido]phenyl sulfurofluoridate,COCCCN1C=C(C=N1)C(=O)NC=2C=CC(=CC2)OS(=O)(=O)F,FS
Z3071639981,318.3213,C12H15FN2O5S,1-[4-(fluorosulfonyl)-1H-pyrrole-2-carbonyl]-5-methylpiperidine-3-carboxylic acid,CC1CC(CN(C1)C(=O)C2=CC(=CN2)S(=O)(=O)F)C(=O)O,SuFEx
Z4332074573,366.3641,C16H15FN2O5S,4-[(3-phenoxyazetidine-1-carbonyl)amino]phenyl sulfurofluoridate,O=C(NC=1C=CC(=CC1)OS(=O)(=O)F)N2CC(C2)OC=3C=CC=CC3,FS
Z2901994713,341.785,C15H13ClFNO3S,4-{2-[(2-chlorophenyl)carbamoyl]ethyl}benzene-1-sulfonyl fluoride,O=C(CCC=1C=CC(=CC1)S(=O)(=O)F)NC=2C=CC=CC2Cl,SuFEx
Z4262246334,361.2964,C13H10F3N3O4S,"4-[1-(2,2-difluorocyclopropyl)-1H-pyrazole-4-amido]phenyl sulfurofluoridate",O=C(NC=1C=CC(=CC1)OS(=O)(=O)F)C=2C=NN(C2)C3CC3(F)F,FS
Z3488601099,327.3314,C13H14FN3O4S,"4-({[1-(3-methyl-1,2,4-oxadiazol-5-yl)ethyl]carbamoyl}methyl)benzene-1-sulfonyl fluoride",CC1=NOC(=N1)C(C)NC(=O)CC=2C=CC(=CC2)S(=O)(=O)F,SuFEx
Z4317483437,345.3698,C12H12FN3O4S2,"5-{[2-(4-methyl-1,3-thiazol-2-yl)ethyl]carbamoyl}pyridin-3-yl sulfurofluoridate",CC1=CSC(CCNC(=O)C2=CN=CC(=C2)OS(=O)(=O)F)=N1,FS
Z4262428218,332.3479,C13H17FN2O5S,5-[ethyl(oxan-3-yl)carbamoyl]pyridin-3-yl sulfurofluoridate,CCN(C(=O)C=1C=NC=C(C1)OS(=O)(=O)F)C2CCCOC2,FS
Z2759837468,353.3869,C12H16FNO6S2,4-{[2-(hydroxymethyl)-5-methylmorpholin-4-yl]sulfonyl}benzene-1-sulfonyl fluoride,CC1COC(CO)CN1S(=O)(=O)C=2C=CC(=CC2)S(=O)(=O)F,SuFEx
Z3333540660,313.2686,C11H11F4NO3S,"4-[3-(2,2,2-trifluoroacetamido)propyl]benzene-1-sulfonyl fluoride",O=C(NCCCC=1C=CC(=CC1)S(=O)(=O)F)C(F)(F)F,SuFEx
Z4332076670,372.7991,C15H14ClFN2O4S,4-({[(2-chlorophenyl)methyl](methyl)carbamoyl}amino)phenyl sulfurofluoridate,CN(CC=1C=CC=CC1Cl)C(=O)NC=2C=CC(=CC2)OS(=O)(=O)F,FS
Z2736752276,320.3206,C9H9FN4O4S2,"4-[(1-methyl-1H-1,2,4-triazol-5-yl)sulfamoyl]benzene-1-sulfonyl fluoride",CN1N=CN=C1NS(=O)(=O)C=2C=CC(=CC2)S(=O)(=O)F,SuFEx
Z8808559843,437.3627,C17H15F4NO6S,"4-[(5-hydroxy-2,3-dihydro-1H-isoindol-2-yl)methyl]phenyl sulfurofluoridate; trifluoroacetic acid",O=S(=O)(F)OC=1C=CC(=CC1)CN2CC=3C=CC(O)=CC3C2,FS
Z1672273345,360.3844,C12H13FN4O4S2,4-{[2-(dimethylamino)pyrimidin-5-yl]sulfamoyl}benzene-1-sulfonyl fluoride,CN(C)C=1N=CC(=CN1)NS(=O)(=O)C=2C=CC(=CC2)S(=O)(=O)F,SuFEx
Z4317483460,326.3035,C12H11FN4O4S,5-{methyl[(pyrazin-2-yl)methyl]carbamoyl}pyridin-3-yl sulfurofluoridate,CN(CC=1C=NC=CN1)C(=O)C=2C=NC=C(C2)OS(=O)(=O)F,FS
Z3489903985,373.4196,C15H16FNO5S2,"4-(N-methyl-2,5-dimethylbenzenesulfonamido)phenyl sulfurofluoridate",CC=1C=CC(C)=C(C1)S(=O)(=O)N(C)C=2C=CC(=CC2)OS(=O)(=O)F,FS
Z3919190962,333.3326,C13H16FNO6S,ethyl (2S)-2-acetamido-3-{4-[(fluorosulfonyl)oxy]phenyl}propanoate,CCOC(=O)[C@H](CC=1C=CC(=CC1)OS(=O)(=O)F)NC(C)=O,FS
Z3919174055,340.2838,C13H9FN2O6S,4-(3-nitrobenzamido)phenyl sulfurofluoridate,[O-][N+](=O)C=1C=CC=C(C1)C(=O)NC=2C=CC(=CC2)OS(=O)(=O)F,FS
Z4262398328,328.3592,C14H17FN2O4S,5-{octahydro-1H-cyclopenta[b]pyridine-1-carbonyl}pyridin-3-yl sulfurofluoridate,O=C(C=1C=NC=C(C1)OS(=O)(=O)F)N2CCCC3CCCC32,FS
Z3489904014,357.7844,C15H13ClFNO4S,4-{2-[(4-chlorophenyl)formamido]ethyl}phenyl sulfurofluoridate,O=C(NCCC=1C=CC(=CC1)OS(=O)(=O)F)C=2C=CC(Cl)=CC2,FS
Z4262254229,377.3867,C18H16FNO5S,"4-(3,4,7-trimethyl-1-benzofuran-2-amido)phenyl sulfurofluoridate",CC1=C(OC=2C(C)=CC=C(C)C12)C(=O)NC=3C=CC(=CC3)OS(=O)(=O)F,FS
Z3481404145,327.2984,C11H13F4N3O2S,1-[4-methyl-6-(trifluoromethyl)pyrimidin-2-yl]piperidine-4-sulfonyl fluoride,CC=1C=C(N=C(N1)N2CCC(CC2)S(=O)(=O)F)C(F)(F)F,SuFEx
Z4332075108,360.401,C15H21FN2O5S,4-{[2-(ethoxymethyl)piperidine-1-carbonyl]amino}phenyl sulfurofluoridate,CCOCC1CCCCN1C(=O)NC=2C=CC(=CC2)OS(=O)(=O)F,FS
Z3489903987,377.3867,C18H16FNO5S,ethyl 5-[(fluorosulfonyl)oxy]-2-methyl-1-phenyl-1H-indole-3-carboxylate,CCOC(=O)C1=C(C)N(C=2C=CC=CC2)C=3C=CC(=CC13)OS(=O)(=O)F,FS
Z4607567311,366.2732,C11H9F3N4O5S,"4-[1-(1,1-difluoro-2-hydroxyethyl)-1H-1,2,3-triazole-4-amido]phenyl sulfurofluoridate",O=C(NC=1C=CC(=CC1)OS(=O)(=O)F)C2=CN(N=N2)C(F)(F)CO,FS
Z1713569806,396.4563,C17H17FN2O4S2,"3-(4-oxo-4-{4H,5H,6H,7H-thieno[3,2-c]pyridin-5-yl}butanamido)benzene-1-sulfonyl fluoride",O=C(CCC(=O)N1CCC=2SC=CC2C1)NC=3C=CC=C(C3)S(=O)(=O)F,SuFEx
Z4607528770,358.4282,C16H23FN2O4S,5-(4-tert-butylcyclohexaneamido)pyridin-3-yl sulfurofluoridate,CC(C)(C)C1CCC(CC1)C(=O)NC=2C=NC=C(C2)OS(=O)(=O)F,FS
Z2768280760,476.5625,C18H21FN2O6S3,3-({[3-(piperidine-1-sulfonyl)phenyl]methyl}sulfamoyl)benzene-1-sulfonyl fluoride,O=S(=O)(F)C=1C=CC=C(C1)S(=O)(=O)NCC=2C=CC=C(C2)S(=O)(=O)N3CCCCC3,SuFEx
Z4262508048,334.3207,C12H15FN2O6S,"rac-5-{[(3R,4S)-3-methoxyoxan-4-yl]carbamoyl}pyridin-3-yl sulfurofluoridate","CO[C@@H]1COCC[C@H]1NC(=O)C=2C=NC=C(C2)OS(=O)(=O)F |&1:2,7|",FS
Z3282891884,317.3763,C14H20FNO4S,{1-[3-(furan-2-yl)butanoyl]piperidin-4-yl}methanesulfonyl fluoride,CC(CC(=O)N1CCC(CS(=O)(=O)F)CC1)C2=CC=CO2,SuFEx
Z4262449898,325.3155,C13H12FN3O4S,5-[methyl(4-methylpyridin-3-yl)carbamoyl]pyridin-3-yl sulfurofluoridate,CC=1C=CN=CC1N(C)C(=O)C=2C=NC=C(C2)OS(=O)(=O)F,FS
Z4366116734,329.387,C15H20FNO4S,"4-[2-(3,3-dimethyl-1,4-oxazepan-4-yl)-2-oxoethyl]benzene-1-sulfonyl fluoride",CC1(C)COCCCN1C(=O)CC=2C=CC(=CC2)S(=O)(=O)F,SuFEx
Z4316185184,335.3103,C14H10FN3O4S,"4-{1H-pyrrolo[2,3-b]pyridine-5-amido}phenyl sulfurofluoridate",O=C(NC=1C=CC(=CC1)OS(=O)(=O)F)C=2C=NC=3NC=CC3C2,FS
Z2768273525,477.529,C21H20FN3O5S2,3-{[(3-{[(3-methylphenyl)carbamoyl]amino}phenyl)methyl]sulfamoyl}benzene-1-sulfonyl fluoride,CC=1C=CC=C(C1)NC(=O)NC=2C=CC=C(C2)CNS(=O)(=O)C3=CC=CC(=C3)S(=O)(=O)F,SuFEx
Z4262411831,331.3201,C12H14FN3O5S,5-{[(2-oxopiperidin-4-yl)methyl]carbamoyl}pyridin-3-yl sulfurofluoridate,O=C(NCC1CCNC(=O)C1)C=2C=NC=C(C2)OS(=O)(=O)F,FS
Z3482537317,486.9646,C20H20ClFN2O5S2,"1-[2-chloro-5-(1,2,3,4-tetrahydroisoquinoline-2-sulfonyl)benzoyl]pyrrolidine-3-sulfonyl fluoride",O=C(C=1C=C(C=CC1Cl)S(=O)(=O)N2CCC=3C=CC=CC3C2)N4CCC(C4)S(=O)(=O)F,SuFEx
Z4607567245,331.3598,C14H18FNO5S,4-(3-cyclopentyl-3-hydroxypropanamido)phenyl sulfurofluoridate,O=C(CC(O)C1CCCC1)NC=2C=CC(=CC2)OS(=O)(=O)F,FS
Z2509453948,389.3861,C13H15F4NO4S2,"4-[(1-cyclopentyl-2,2,2-trifluoroethyl)sulfamoyl]benzene-1-sulfonyl fluoride",O=S(=O)(F)C=1C=CC(=CC1)S(=O)(=O)NC(C2CCCC2)C(F)(F)F,SuFEx
Z4332078735,392.4444,C19H21FN2O4S,"4-{[2-(3,5-dimethylphenyl)pyrrolidine-1-carbonyl]amino}phenyl sulfurofluoridate",CC1=CC(C)=CC(=C1)C2CCCN2C(=O)NC=3C=CC(=CC3)OS(=O)(=O)F,FS
Z2936916686,347.4023,C15H22FNO5S,4-{2-[bis(2-methoxyethyl)carbamoyl]ethyl}benzene-1-sulfonyl fluoride,COCCN(CCOC)C(=O)CCC=1C=CC(=CC1)S(=O)(=O)F,SuFEx
Z4262474929,348.3488,C16H13FN2O4S,"5-(2,3-dihydro-1H-1-benzazepine-1-carbonyl)pyridin-3-yl sulfurofluoridate",O=C(C=1C=NC=C(C1)OS(=O)(=O)F)N2CCC=CC3=CC=CC=C32,FS
Z3489903977,377.3108,C15H11F4NO4S,2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl sulfurofluoridate,CC=1C=CC(=CC1OS(=O)(=O)F)C(=O)NC=2C=CC=C(C2)C(F)(F)F,FS
Z4607567284,420.4545,C20H21FN2O5S,4-(1-benzoyl-3-methylpiperidine-3-amido)phenyl sulfurofluoridate,CC1(CCCN(C1)C(=O)C=2C=CC=CC2)C(=O)NC=3C=CC(=CC3)OS(=O)(=O)F,FS
Z3481435562,346.7289,C11H11ClF4N2O2S,1-[3-chloro-5-(trifluoromethyl)pyridin-2-yl]piperidine-4-sulfonyl fluoride,O=S(=O)(F)C1CCN(CC1)C=2N=CC(=CC2Cl)C(F)(F)F,SuFEx
Z4262548954,332.3479,C13H17FN2O5S,5-{[(2-methyloxan-2-yl)methyl]carbamoyl}pyridin-3-yl sulfurofluoridate,CC1(CNC(=O)C2=CN=CC(=C2)OS(=O)(=O)F)CCCCO1,FS
Z2936916681,341.3579,C14H16FN3O4S,"4-(2-{[1-(3-methyl-1,2,4-oxadiazol-5-yl)ethyl]carbamoyl}ethyl)benzene-1-sulfonyl fluoride",CC1=NOC(=N1)C(C)NC(=O)CCC=2C=CC(=CC2)S(=O)(=O)F,SuFEx
Z4262310632,337.3659,C16H16FNO4S,4-(2-methyl-2-phenylpropanamido)phenyl sulfurofluoridate,CC(C)(C(=O)NC=1C=CC(=CC1)OS(=O)(=O)F)C=2C=CC=CC2,FS
Z2768303444,367.8223,C17H15ClFNO3S,3-({[1-(2-chlorophenyl)cyclopropyl]methyl}carbamoyl)benzene-1-sulfonyl fluoride,O=C(NCC1(CC1)C=2C=CC=CC2Cl)C=3C=CC=C(C3)S(=O)(=O)F,SuFEx
Z4607560793,383.4162,C12H18FN3O6S2,4-{[(1-methanesulfonamido-2-methylpropan-2-yl)carbamoyl]amino}phenyl sulfurofluoridate,CC(C)(CNS(C)(=O)=O)NC(=O)NC=1C=CC(=CC1)OS(=O)(=O)F,FS
Z1713569836,341.3298,C15H13F2NO4S,3-[2-(3-fluorophenoxy)propanamido]benzene-1-sulfonyl fluoride,CC(OC=1C=CC=C(F)C1)C(=O)NC=2C=CC=C(C2)S(=O)(=O)F,SuFEx
Z4317727283,371.427,C16H22FN3O4S,4-({2-[(pyrrolidin-1-yl)methyl]pyrrolidine-1-carbonyl}amino)phenyl sulfurofluoridate,O=C(NC=1C=CC(=CC1)OS(=O)(=O)F)N2CCCC2CN3CCCC3,FS
Z3919180417,344.7459,C13H10ClFN2O4S,2-chloro-4-{[(pyridin-3-yl)methyl]carbamoyl}phenyl sulfurofluoridate,O=C(NCC=1C=CC=NC1)C=2C=CC(OS(=O)(=O)F)=C(Cl)C2,FS
Z4262360215,392.4444,C19H21FN2O4S,4-[2-cyclopentyl-3-(pyridin-3-yl)propanamido]phenyl sulfurofluoridate,O=C(NC=1C=CC(=CC1)OS(=O)(=O)F)C(CC=2C=CC=NC2)C3CCCC3,FS
Z2759689699,351.3677,C17H15F2NO3S,3-({[1-(4-fluorophenyl)cyclopropyl]methyl}carbamoyl)benzene-1-sulfonyl fluoride,O=C(NCC1(CC1)C=2C=CC(F)=CC2)C=3C=CC=C(C3)S(=O)(=O)F,SuFEx
Z4262250290,335.3501,C16H14FNO4S,4-[3-(4-methylphenyl)prop-2-enamido]phenyl sulfurofluoridate,CC=1C=CC(C=CC(=O)NC=2C=CC(=CC2)OS(=O)(=O)F)=CC1,FS
Z2509454285,350.7736,C11H8ClFN2O4S2,4-[(6-chloropyridin-2-yl)sulfamoyl]benzene-1-sulfonyl fluoride,O=S(=O)(F)C=1C=CC(=CC1)S(=O)(=O)NC=2C=CC=C(Cl)N2,SuFEx
Z4607560699,438.4698,C20H23FN2O6S,"4-{[4-(3,5-dimethoxyphenyl)piperidine-1-carbonyl]amino}phenyl sulfurofluoridate",COC1=CC(=CC(=C1)C2CCN(CC2)C(=O)NC=3C=CC(=CC3)OS(=O)(=O)F)OC,FS
Z2874898599,335.375,C11H14FN3O4S2,"2-(1-propanoylpyrrolidine-3-amido)-1,3-thiazole-5-sulfonyl fluoride",CCC(=O)N1CCC(C1)C(=O)NC2=NC=C(S2)S(=O)(=O)F,SuFEx
Z4262314353,339.3421,C14H14FN3O4S,4-[2-(dimethylamino)pyridine-4-amido]phenyl sulfurofluoridate,CN(C)C=1C=C(C=CN1)C(=O)NC=2C=CC(=CC2)OS(=O)(=O)F,FS
Z2936916676,311.3717,C15H18FNO3S,"4-(2-{6,6-dimethyl-3-azabicyclo[3.1.0]hexan-3-yl}-2-oxoethyl)benzene-1-sulfonyl fluoride",CC1(C)C2CN(CC21)C(=O)CC=3C=CC(=CC3)S(=O)(=O)F,SuFEx
Z4262456934,332.3479,C13H17FN2O5S,5-(4-methoxyazepane-1-carbonyl)pyridin-3-yl sulfurofluoridate,COC1CCCN(CC1)C(=O)C=2C=NC=C(C2)OS(=O)(=O)F,FS
Z3271890272,422.4737,C19H23FN4O4S,5-({1-[(4-acetamidophenyl)methyl]piperidin-4-yl}carbamoyl)-1H-pyrrole-3-sulfonyl fluoride,CC(=O)NC=1C=CC(=CC1)CN2CCC(CC2)NC(=O)C3=CC(=CN3)S(=O)(=O)F,SuFEx
Z4607533218,394.4173,C18H19FN2O5S,4-{[4-(4-hydroxybenzoyl)piperazin-1-yl]methyl}phenyl sulfurofluoridate,O=C(C=1C=CC(O)=CC1)N2CCN(CC=3C=CC(=CC3)OS(=O)(=O)F)CC2,FS
Z4249641531,354.1529,C9H9BrFN3O4S,1-(5-bromo-6-nitropyridin-3-yl)pyrrolidine-3-sulfonyl fluoride,[O-][N+](=O)C=1N=CC(=CC1Br)N2CCC(C2)S(=O)(=O)F,SuFEx
Z4607533194,337.3659,C16H16FNO4S,"4-[(5-hydroxy-1,2,3,4-tetrahydroisoquinolin-2-yl)methyl]phenyl sulfurofluoridate",O=S(=O)(F)OC=1C=CC(=CC1)CN2CCC=3C(O)=CC=CC3C2,FS
Z3950503884,350.7935,C13H16ClFN2O4S,4-chloro-2-(4-ethylpiperazine-1-carbonyl)phenyl sulfurofluoridate,CCN1CCN(CC1)C(=O)C2=CC(Cl)=CC=C2OS(=O)(=O)F,FS
Z4344341510,327.3777,C13H18FN5O2S,"2-{[(2-methyl-2H-1,2,3,4-tetrazol-5-yl)methyl](1-phenylethyl)amino}ethane-1-sulfonyl fluoride",CC(C=1C=CC=CC1)N(CCS(=O)(=O)F)CC=2N=NN(C)N2,SuFEx
Z2759892870,353.3405,C16H13F2NO4S,"3-(8-fluoro-2,3,4,5-tetrahydro-1,4-benzoxazepine-4-carbonyl)benzene-1-sulfonyl fluoride",O=C(C=1C=CC=C(C1)S(=O)(=O)F)N2CCOC=3C=C(F)C=CC3C2,SuFEx
Z4262407787,330.3751,C14H19FN2O4S,"rac-5-[(3R,5S)-3,5-dimethylazepane-1-carbonyl]pyridin-3-yl sulfurofluoridate","C[C@@H]1CCN(C[C@H](C)C1)C(=O)C=2C=NC=C(C2)OS(=O)(=O)F |&1:1,6|",FS
Z2759703451,325.3188,C12H12FN5O3S,5-{[1-(2-cyanoethyl)-3-methyl-1H-pyrazol-5-yl]carbamoyl}-1H-pyrrole-3-sulfonyl fluoride,CC=1C=C(NC(=O)C2=CC(=CN2)S(=O)(=O)F)N(CCC#N)N1,SuFEx
Z4262550902,332.3479,C13H17FN2O5S,"5-(4-methoxy-3,3-dimethylpyrrolidine-1-carbonyl)pyridin-3-yl sulfurofluoridate",COC1CN(CC1(C)C)C(=O)C=2C=NC=C(C2)OS(=O)(=O)F,FS
Z4343899703,321.4312,C13H20FNO3S2,2-{[(2-methylfuran-3-yl)methyl][(thiolan-3-yl)methyl]amino}ethane-1-sulfonyl fluoride,CC=1OC=CC1CN(CCS(=O)(=O)F)CC2CCSC2,SuFEx
Z4607533167,331.4029,C15H22FNO4S,4-{[3-(hydroxymethyl)-3-(propan-2-yl)pyrrolidin-1-yl]methyl}phenyl sulfurofluoridate,CC(C)C1(CO)CCN(CC=2C=CC(=CC2)OS(=O)(=O)F)C1,FS
Z4344145618,321.4081,C14H24FNO4S,"2-[(2,2-dimethylpropyl)[2-(furan-2-yl)-2-hydroxypropyl]amino]ethane-1-sulfonyl fluoride",CC(C)(C)CN(CCS(=O)(=O)F)CC(C)(O)C1=CC=CO1,SuFEx
Z4262293408,335.3501,C16H14FNO4S,4-(2-cyclopropylbenzamido)phenyl sulfurofluoridate,O=C(NC=1C=CC(=CC1)OS(=O)(=O)F)C=2C=CC=CC2C3CC3,FS
Z4344284410,326.3897,C14H19FN4O2S,2-[(1-ethyl-1H-pyrazol-4-yl)[(5-methylpyridin-2-yl)methyl]amino]ethane-1-sulfonyl fluoride,CCN1C=C(C=N1)N(CCS(=O)(=O)F)CC=2C=CC(C)=CN2,SuFEx
Z4262428889,330.3751,C14H19FN2O4S,"rac-5-[(2R,5R)-5-ethyl-2-methylpiperidine-1-carbonyl]pyridin-3-yl sulfurofluoridate","CC[C@H]1CC[C@H](C)N(C1)C(=O)C=2C=NC=C(C2)OS(=O)(=O)F |&1:2,5|",FS
Z4607560690,374.3879,C14H19FN4O5S,4-({4-[(methylcarbamoyl)amino]piperidine-1-carbonyl}amino)phenyl sulfurofluoridate,CNC(=O)NC1CCN(CC1)C(=O)NC=2C=CC(=CC2)OS(=O)(=O)F,FS
Z4262554036,332.3479,C13H17FN2O5S,"5-[(2-methoxy-3,3-dimethylcyclobutyl)carbamoyl]pyridin-3-yl sulfurofluoridate",COC1C(CC1(C)C)NC(=O)C=2C=NC=C(C2)OS(=O)(=O)F,FS
Z4607533137,351.3925,C17H18FNO4S,"4-[(6-hydroxy-7-methyl-1,2,3,4-tetrahydroisoquinolin-2-yl)methyl]phenyl sulfurofluoridate",CC=1C=C2CN(CC=3C=CC(=CC3)OS(=O)(=O)F)CCC2=CC1O,FS
Z7776745240,424.3706,C15H16F4N4O4S,"4-{1-[(3-methylazetidin-3-yl)methyl]-1H-1,2,3-triazol-4-yl}benzene-1-sulfonyl fluoride; trifluoroacetic acid",CC1(CN2C=C(N=N2)C=3C=CC(=CC3)S(=O)(=O)F)CNC1,SuFEx
Z4235768300,328.3161,C13H13FN2O5S,"3-{[2,4,5-trioxo-3-(propan-2-yl)imidazolidin-1-yl]methyl}benzene-1-sulfonyl fluoride",CC(C)N1C(=O)C(=O)N(CC2=CC=CC(=C2)S(=O)(=O)F)C1=O,SuFEx
Z7773674819,448.7712,C14H21Cl3FN5O2S,"3-{4-[1-(piperazin-1-yl)ethyl]-1H-1,2,3-triazol-1-yl}benzene-1-sulfonyl fluoride trihydrochloride",CC(C1=CN(N=N1)C=2C=CC=C(C2)S(=O)(=O)F)N3CCNCC3,SuFEx
Z4607533193,395.4451,C19H22FNO5S,4-({[(2-hydroxyphenyl)methyl][(oxolan-2-yl)methyl]amino}methyl)phenyl sulfurofluoridate,O=S(=O)(F)OC=1C=CC(=CC1)CN(CC=2C=CC=CC2O)CC3CCCO3,FS
Z7797697453,385.8806,C18H21ClFNO3S,"3'-{[(oxan-4-yl)amino]methyl}-[1,1'-biphenyl]-2-sulfonyl fluoride hydrochloride",O=S(=O)(F)C=1C=CC=CC1C=2C=CC=C(C2)CNC3CCOCC3,SuFEx
Z4235729521,315.3869,C12H14FN3O2S2,"3-({[4-(propan-2-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}methyl)benzene-1-sulfonyl fluoride",CC(C)N1C=NN=C1SCC2=CC=CC(=C2)S(=O)(=O)F,SuFEx
Z7758524159,462.7978,C15H23Cl3FN5O2S,"3-{4-[1-(1,4-diazepan-1-yl)ethyl]-1H-1,2,3-triazol-1-yl}benzene-1-sulfonyl fluoride trihydrochloride",CC(C1=CN(N=N1)C=2C=CC=C(C2)S(=O)(=O)F)N3CCCNCC3,SuFEx
Z8808559917,471.4635,C19H25F4NO6S,4-({cyclopentyl[(oxolan-2-yl)methyl]amino}methyl)phenyl sulfurofluoridate; trifluoroacetic acid,O=S(=O)(F)OC=1C=CC(=CC1)CN(CC2CCCO2)C3CCCC3,FS
Z4262563825,332.3479,C13H17FN2O5S,5-[(3-methoxycyclohexyl)carbamoyl]pyridin-3-yl sulfurofluoridate,COC1CCCC(C1)NC(=O)C=2C=NC=C(C2)OS(=O)(=O)F,FS
Z2732437173,336.3812,C16H17FN2O3S,4-[(propan-2-yl)[(pyridin-2-yl)methyl]carbamoyl]benzene-1-sulfonyl fluoride,CC(C)N(CC=1C=CC=CN1)C(=O)C=2C=CC(=CC2)S(=O)(=O)F,SuFEx
Z4607560599,412.4358,C17H21FN4O5S,4-({3-[hydroxy(1-methyl-1H-imidazol-2-yl)methyl]piperidine-1-carbonyl}amino)phenyl sulfurofluoridate,CN1C=CN=C1C(O)C2CCCN(C2)C(=O)NC=3C=CC(=CC3)OS(=O)(=O)F,FS
Z2867527690,316.3286,C11H9FN2O4S2,"2-(2-cyclopropylfuran-3-amido)-1,3-thiazole-5-sulfonyl fluoride",O=C(NC1=NC=C(S1)S(=O)(=O)F)C=2C=COC2C3CC3,SuFEx
Z4607533165,407.4591,C19H22FN3O4S,4-({4-[(3-methylpyridin-2-yl)carbamoyl]piperidin-1-yl}methyl)phenyl sulfurofluoridate,CC=1C=CC=NC1NC(=O)C2CCN(CC=3C=CC(=CC3)OS(=O)(=O)F)CC2,FS
